,LENSID,FLAGTYPE,NIMG,ZLENS,VELDISP,ELLIP,PHIE,GAMMA,PHIG,ZSRC,XSRC,YSRC,MAGI_IN,MAGI,IMSEP,XIMG,YIMG,MAG,DELAY,KAPPA,FSTAR,DD,DDLUM,ABMAG_I,APMAG_I,KCORR,DS,DDS,SIGCRIT,DSLUM,L_I,REFF,REFF_T,weight,ABMAGI_IN
1240,10388673,0,4,0.642,286.4178,0.5466288,120.2551,0.05744104,136.6758,1.78,-0.2494322,0.4164829,22.69,21.50639,2.946604,"[-0.2495, 0.6264, -1.0943, 0.92]","[-0.8525, -0.7356, 1.6564, -0.1566]","[-2.9747, 7.5228, 1.7271, -3.896]","[179.595, 175.574, 0.0, 177.379]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1421.54517,3832.71851,-23.5117798,20.0477543,0.64200002,1742.86,903.225,0.0,13469.5,0.0,0.0,0.0,1,-23.598757393094786
1241,59297179,0,2,1.374,190.5461,0.2900244,-70.65509,0.0366937,-1.442599,2.55,0.1240624,-0.04586829,21.53,21.29051,0.6397249,"[0.4026, -0.1854, 0.0, 0.0]","[-0.228, 0.024, 0.0, 0.0]","[2.8554, -1.2468, 0.0, 0.0]","[0.0, 33.266, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1736.86963,9788.78223,-22.9917011,23.3359432,1.37399995,1657.7,496.196,0.0,20891.2,0.0,0.0,0.0,1,-26.443816883843702
1242,14577777,0,4,0.736,207.9697,0.5691474,111.7266,0.05869892,159.5388,4.38,-0.1195329,0.1157421,23.99,23.20512,1.848387,"[0.1989, -0.5007, 0.6244, -0.6512]","[-0.7443, -0.5221, 0.1259, 0.897]","[4.0944, -2.3312, -1.1336, 2.0604]","[32.822, 36.168, 44.382, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1502.91821,4529.33887,-22.7427197,21.2734547,0.736000001,1379.08,894.127,0.0,39916.6,0.0,0.0,0.0,1,-24.751767711155413
1243,695725,0,2,0.238,112.9796,0.3401966,-100.2878,0.07104837,-176.7749,1.25,0.03762933,-0.1017266,23.07,22.62306,0.5308883,"[0.0744, -0.0957, 0.0, 0.0]","[-0.3654, 0.1375, 0.0, 0.0]","[3.1673, -1.5093, 0.0, 0.0]","[0.0, 2.086, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",777.572571,1191.74207,-20.7686176,19.8502941,0.238000005,1720.14,1292.3,0.0,8708.21,0.0,0.0,0.0,1,-21.867644472911845
1244,23558690,0,2,0.9,176.6038,0.2331897,-105.9597,0.05787497,150.9846,2.48,0.1910827,-0.005855846,19.65,19.67271,0.8657598,"[0.629, -0.2336, 0.0, 0.0]","[-0.0586, 0.0153, 0.0, 0.0]","[4.0335, -0.9793, 0.0, 0.0]","[0.0, 29.135, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1606.96606,5801.14746,-22.4368782,22.2806911,0.899999976,1667.76,790.389,0.0,20197.2,0.0,0.0,0.0,1,-27.776455806194495
1245,98071805,0,2,1.786,374.973,0.6426997,-58.25367,0.03004706,38.92216,3.35,-0.07574574,-0.5703998,21.89,22.552,2.202558,"[0.3064, 0.3328, 0.0, 0.0]","[-1.7867, 0.4157, 0.0, 0.0]","[1.7937, -0.5435, 0.0, 0.0]","[0.0, 751.852, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1742.54346,13525.2666,-25.076458,22.3652706,1.78600001,1533.69,417.666,0.0,29021.2,0.0,0.0,0.0,1,-27.209576840757297
1246,10766660,0,2,0.652,154.8817,0.2273289,-148.5373,0.03019878,-171.372,2.37,-0.1301531,-0.1028071,22.79,21.82791,0.8614102,"[-0.5069, 0.1797, 0.0, 0.0]","[-0.3288, 0.1914, 0.0, 0.0]","[2.4257, -2.574, 0.0, 0.0]","[0.0, 16.015, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1431.09827,3905.61597,-21.906599,21.7038498,0.65200001,1683.11,981.572,0.0,19114.9,0.0,0.0,0.0,1,-24.26886016170153
1247,2007344,0,2,0.346,144.8772,0.195909,-55.99451,0.04191033,6.235943,1.98,0.2483475,-0.06643019,22.11,22.27035,0.9317516,"[0.7001, -0.199, 0.0, 0.0]","[-0.2144, 0.0301, 0.0, 0.0]","[2.3879, -0.8627, 0.0, 0.0]","[0.0, 12.14, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1011.27069,1832.13513,-21.5019398,20.1588497,0.345999986,1728.36,1271.59,0.0,15348.5,0.0,0.0,0.0,1,-24.16632967869654
1248,2046483,0,2,0.348,182.3896,0.4180294,-118.1566,0.02311115,72.06952,2.64,0.2527817,0.2215716,22.13,21.63977,1.530904,"[-0.4171, 0.7202, 0.0, 0.0]","[-0.1244, 0.9004, 0.0, 0.0]","[-1.5707, 1.9903, 0.0, 0.0]","[26.971, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1015.07605,1844.49878,-22.107439,19.569952,0.34799999,1644.39,1268.48,0.0,21787.5,0.0,0.0,0.0,1,-24.909036990590252
1249,950885,0,2,0.264,245.4709,0.2200319,-82.36784,0.08092983,168.5289,3.01,-0.290181,-0.1636336,22.57,21.68161,2.88513,"[-1.7518, 0.9543, 0.0, 0.0]","[-0.4624, 0.5381, 0.0, 0.0]","[7.8667, -2.2665, 0.0, 0.0]","[0.0, 33.561, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",839.220947,1340.81982,-22.8235989,18.0772533,0.263999999,1587.31,1322.77,0.0,25524.1,0.0,0.0,0.0,1,-24.728752186306053
1250,9590586,0,2,0.622,291.0717,0.2363601,-108.5429,0.05960652,-159.3209,2.79,0.6475065,0.8546217,20.71,21.11272,3.328124,"[1.7765, -0.3636, 0.0, 0.0]","[2.124, -0.4248, 0.0, 0.0]","[1.9885, -0.6901, 0.0, 0.0]","[0.0, 351.356, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1401.77246,3687.90039,-23.5390587,19.9168377,0.621999979,1621.63,1021.72,0.0,23293.3,0.0,0.0,0.0,1,-26.74815507952347
1251,64953317,0,2,1.438,181.5516,0.5480758,-145.8516,0.07474902,41.10623,2.8,-0.151313,-0.04106983,22.33,22.31448,0.6450273,"[-0.467, 0.1491, 0.0, 0.0]","[-0.2419, -0.0509, 0.0, 0.0]","[1.6188, -1.0144, 0.0, 0.0]","[0.0, 43.749, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1742.15125,10355.0752,-22.9128609,23.6009064,1.43799996,1620.04,502.308,0.0,23393.4,0.0,0.0,0.0,1,-25.95346669408393
1252,148224570,0,2,2.274,314.0509,0.2416521,-107.3868,0.04535868,-173.3011,3.37,0.1036262,-0.04846022,21.45,20.74549,0.9650068,"[0.5928, -0.3299, 0.0, 0.0]","[-0.1247, 0.1579, 0.0, 0.0]","[10.8913, -1.9134, 0.0, 0.0]","[0.0, 100.339, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1695.73267,18176.6855,-24.9773788,23.5941944,2.27399993,1530.55,260.105,0.0,29228.8,0.0,0.0,0.0,1,-28.153054857954444
1253,1685065,0,2,0.324,229.0868,0.3582344,53.76226,0.0644119,-129.976,1.06,-0.2279014,-0.001207809,22.47,22.36042,1.707256,"[-1.0537, 0.594, 0.0, 0.0]","[-0.7042, -0.2572, 0.0, 0.0]","[2.5206, -1.1062, 0.0, 0.0]","[0.0, 29.932, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",968.22522,1697.27551,-22.6874008,18.7853603,0.324000001,1673.38,1051.08,0.0,7101.16,0.0,0.0,0.0,1,-22.110646491390796
1254,3042607,0,2,0.402,199.0673,0.286164,-175.9501,0.02203543,-129.5544,3.47,0.3778839,0.03474351,22.95,22.02548,1.868943,"[-0.5538, 1.3037, 0.0, 0.0]","[-0.0275, 0.179, 0.0, 0.0]","[-2.7505, 2.3432, 0.0, 0.0]","[39.228, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1111.57385,2184.91382,-22.3774586,19.721714,0.40200001,1514.87,1166.23,0.0,30268.5,0.0,0.0,0.0,1,-24.856954506942728
1255,7957404,0,2,0.578,291.0717,0.2300111,-165.3701,0.02645061,-115.9724,2.21,0.9137288,-0.6265625,19.37,20.64475,2.919463,"[2.2519, -0.2863, 0.0, 0.0]","[-1.1962, 0.2463, 0.0, 0.0]","[2.4661, -0.3091, 0.0, 0.0]","[0.0, 312.698, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1354.88416,3373.77563,-23.5060596,19.7125206,0.578000009,1703.67,1037.63,0.0,17554.8,0.0,0.0,0.0,1,-27.429979438789776
1256,39511381,0,2,1.132,197.697,0.1553309,113.9061,0.06085061,-163.2116,2.05,-0.2028411,0.02275921,21.61,21.87546,0.7437661,"[0.1581, -0.5836, 0.0, 0.0]","[-0.0093, 0.0461, 0.0, 0.0]","[-0.7831, 2.6165, 0.0, 0.0]","[48.098, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1694.61182,7702.729,-22.9068375,22.6583862,1.13199997,1721.65,537.085,0.0,16015.6,0.0,0.0,0.0,1,-25.544716037421313
1257,6798868,0,2,0.544,244.9063,0.4860006,136.8669,0.06250382,-24.57377,3.24,0.5342052,-0.4035459,23.63,23.07314,2.80808,"[1.6987, -0.621, 0.0, 0.0]","[-1.2649, 0.3176, 0.0, 0.0]","[1.6701, -4.29, 0.0, 0.0]","[0.0, 151.4, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1315.22473,3135.41162,-23.0275612,19.9979115,0.54400003,1550.99,1072.05,0.0,27883.1,0.0,0.0,0.0,1,-24.140705311500486
1258,31841440,0,2,1.026,286.4178,0.1759466,65.93037,0.0407297,-50.1987,2.54,0.1456473,0.0690206,24.51,23.12054,1.93536,"[-0.8269, 0.8384, 0.0, 0.0]","[-0.1808, 0.8053, 0.0, 0.0]","[-3.5957, 7.2608, 0.0, 0.0]","[72.644, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1661.63977,6820.49316,-23.7997799,21.395298,1.02600002,1659.21,708.221,0.0,20792.6,0.0,0.0,0.0,1,-23.105544014288903
1259,14844968,0,2,0.742,155.5966,0.5136388,142.2354,0.02693816,-50.96053,2.16,-0.1471645,0.05465228,22.57,22.11632,0.7438008,"[0.2156, -0.4905, 0.0, 0.0]","[0.0559, 0.2897, 0.0, 0.0]","[-1.5187, 1.8325, 0.0, 0.0]","[18.666, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1507.50574,4574.62256,-21.9861794,22.0575981,0.741999984,1709.61,878.578,0.0,17071.5,0.0,0.0,0.0,1,-24.333358395989105
1260,972916,0,2,0.266,250.0345,0.4579496,-83.41821,0.0256487,-174.4891,3.48,0.08586644,0.7581485,21.85,21.09423,3.178161,"[-0.3405, 0.0779, 0.0, 0.0]","[-0.7881, 2.3624, 0.0, 0.0]","[-2.034, 2.0059, 0.0, 0.0]","[86.042, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",843.808105,1352.41858,-22.8734188,18.0481377,0.266000003,1513.27,1274.81,0.0,30371.9,0.0,0.0,0.0,1,-25.828359809431124
1261,7181134,0,4,0.556,188.3649,0.5174183,58.44692,0.09721132,-96.8544,2.33,0.03265632,-0.1363079,23.87,23.14647,1.534456,"[-0.2062, 0.5906, -0.3485, 0.4635]","[-0.9053, -0.0792, 0.2773, 0.4753]","[1.9472, -2.2079, -0.8084, 3.4751]","[0.0, 17.444, 25.6, 15.663]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1329.56787,3219.0647,-22.3479996,20.7466488,0.555999994,1688.44,1067.17,0.0,18722.9,0.0,0.0,0.0,1,-23.047865582584613
1262,2801832,0,2,0.39,206.063,0.2891162,-111.0922,0.05103617,-177.1639,3.16,0.1014318,0.197865,24.43,23.14872,1.929729,"[0.6388, -0.2266, 0.0, 0.0]","[1.0103, -0.7145, 0.0, 0.0]","[3.2547, -8.5674, 0.0, 0.0]","[0.0, 23.466, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1091.14551,2108.20215,-22.4590607,19.550499,0.389999986,1563.61,1199.02,0.0,27059.2,0.0,0.0,0.0,1,-23.121574749096382
1263,18233939,0,2,0.808,145.2112,0.4761032,101.7291,0.08601593,-140.0168,4.6,0.03894884,-0.1908638,21.39,20.63905,0.8088478,"[0.0316, -0.0808, 0.0, 0.0]","[-0.6007, 0.2003, 0.0, 0.0]","[1.997, -2.257, 0.0, 0.0]","[0.0, 19.647, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1553.86987,5079.39014,-21.8544827,22.4825745,0.808000028,1348.62,846.942,0.0,42292.7,0.0,0.0,0.0,1,-27.549327086705727
1264,16888878,0,2,0.782,186.2087,0.2265132,-14.57788,0.0483932,34.97538,2.46,0.3443405,-0.02012465,22.47,22.67165,1.128717,"[-0.2139, 0.9148, 0.0, 0.0]","[0.0074, 0.0012, 0.0, 0.0]","[-0.8305, 2.0718, 0.0, 0.0]","[55.304, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1536.48389,4879.14209,-22.487299,21.7364178,0.782000005,1670.61,879.275,0.0,19999.9,0.0,0.0,0.0,1,-24.817139125930716
1265,51323872,0,2,1.28,301.9952,0.2252249,75.31454,0.02934081,41.46024,2.28,0.1948021,0.5726749,19.97,20.79927,1.666058,"[0.5151, -0.0717, 0.0, 0.0]","[1.3533, -0.206, 0.0, 0.0]","[1.903, -0.4659, 0.0, 0.0]","[0.0, 371.279, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1725.04578,8967.47754,-24.1292,21.9141521,1.27999997,1694.98,495.865,0.0,18235.3,0.0,0.0,0.0,1,-27.614564532754855
1266,4215730,0,2,0.454,195.4339,0.02582743,86.01767,0.06163744,31.14877,3.11,-0.4689989,0.3204148,21.69,22.72241,1.580189,"[-1.1916, 0.1965, 0.0, 0.0]","[0.6185, -0.1366, 0.0, 0.0]","[2.7508, -0.3864, 0.0, 0.0]","[0.0, 58.101, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1193.91089,2524.06616,-22.3681374,20.0963669,0.453999996,1571.54,1149.17,0.0,26546.6,0.0,0.0,0.0,1,-25.88404452595118
1267,17528737,0,4,0.794,207.9697,0.5338282,32.33075,0.05277986,13.94118,4.17,-0.1889825,0.3727187,24.75,23.28522,1.30668,"[-0.9622, 0.1279, -0.5947, 0.1245]","[0.5051, 1.0677, 0.8703, -0.2205]","[4.8374, 3.854, -5.7029, -0.2566]","[1.728, 0.0, 2.846, 69.515]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1544.67639,4971.44189,-22.7862206,21.4901924,0.79400003,1409.07,873.063,0.0,37662.9,0.0,0.0,0.0,1,-23.923568815719747
1268,14888359,0,2,0.742,254.0973,0.2912912,120.4512,0.0357486,-128.4141,1.39,0.1125157,-0.218552,23.37,22.28766,1.435221,"[0.3952, -0.2341, 0.0, 0.0]","[-0.8744, 0.4155, 0.0, 0.0]","[2.7098, -3.6944, 0.0, 0.0]","[0.0, 68.774, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1507.50574,4574.62256,-23.2726974,20.77108,0.741999984,1738.4,639.622,0.0,9929.91,0.0,0.0,0.0,1,-22.3567265453689
1269,27117157,0,2,0.956,208.4491,0.2230922,-97.27265,0.02296717,23.91455,2.44,-0.3265956,-0.3195903,20.43,21.84119,1.165835,"[-0.7074, 0.0919, 0.0, 0.0]","[-0.7754, 0.0733, 0.0, 0.0]","[2.0278, -0.2726, 0.0, 0.0]","[0.0, 105.245, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1633.57446,6249.95117,-22.9137573,22.0216255,0.95599997,1673.45,744.596,0.0,19802.9,0.0,0.0,0.0,1,-27.0096439419576
1270,175397,0,2,0.146,264.2409,0.2128278,68.82922,0.02985277,154.7468,2.13,-0.9121209,0.9751618,20.51,21.87022,3.57629,"[-2.0615, 0.3108, 0.0, 0.0]","[2.3885, -0.2877, 0.0, 0.0]","[2.4591, -0.2857, 0.0, 0.0]","[0.0, 88.815, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",527.208801,692.391785,-22.9283791,16.4193802,0.145999998,1713.06,1520.03,0.0,16782.7,0.0,0.0,0.0,1,-25.76030915494867
1271,10697528,0,2,0.65,180.3018,0.2601715,35.65074,0.1586469,153.4995,3.94,0.06298419,0.1191027,23.17,22.59682,1.072854,"[-0.1091, 0.7071, 0.0, 0.0]","[-0.4325, 0.2638, 0.0, 0.0]","[-1.6954, 4.4014, 0.0, 0.0]","[16.781, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1429.21509,3891.03784,-22.3037376,21.2965889,0.649999976,1442.92,965.555,0.0,35212.4,0.0,0.0,0.0,1,-25.21347810919458
1272,7656288,0,2,0.57,180.3018,0.1667456,-152.2644,0.04141608,52.10273,2.51,0.09501063,0.03633158,23.25,21.86045,1.18598,"[-0.5056, 0.6441, 0.0, 0.0]","[0.0922, 0.3833, 0.0, 0.0]","[-5.5271, 3.596, 0.0, 0.0]","[12.4, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1345.83398,3317.34595,-22.2437382,20.9302158,0.569999993,1663.55,1061.56,0.0,20495.1,0.0,0.0,0.0,1,-23.878250201369273
1273,13061880,0,2,0.704,178.2379,0.3615996,19.75215,0.05767133,-31.18666,2.44,-0.4406426,-0.04991724,20.23,21.33533,1.128595,"[-1.0136, 0.1125, 0.0, 0.0]","[-0.0711, 0.0039, 0.0, 0.0]","[1.7223, -0.3613, 0.0, 0.0]","[0.0, 61.118, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1477.22681,4289.29932,-22.3140411,21.5518913,0.703999996,1673.45,941.711,0.0,19802.9,0.0,0.0,0.0,1,-26.957643967957598
1274,14501292,0,2,0.734,234.9633,0.2097293,-96.13648,0.07541996,100.7118,2.46,-0.2853283,-0.08202214,22.95,22.97072,1.582314,"[-0.7897, 0.5192, 0.0, 0.0]","[-0.8054, 0.0837, 0.0, 0.0]","[4.6928, -0.9811, 0.0, 0.0]","[0.0, 65.25, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1501.38062,4514.28516,-23.0613403,20.9456043,0.734000027,1670.61,918.183,0.0,19999.9,0.0,0.0,0.0,1,-24.289139147930715
1275,12673678,0,4,0.696,149.6236,0.3760638,8.259487,0.09533824,-0.3228629,2.13,-0.02690622,0.06994973,22.77,21.73688,0.7682722,"[0.0421, -0.431, 0.3315, 0.0298]","[-0.2232, 0.1246, 0.2186, 0.3566]","[-0.8677, 2.5897, 3.6788, -3.054]","[8.199, 0.0, 2.107, 2.856]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1470.5127,4229.80615,-21.848999,21.9786015,0.69599998,1713.06,916.256,0.0,16782.7,0.0,0.0,0.0,1,-24.05030913694867
1276,9710724,0,2,0.626,143.5489,0.0763297,-91.83206,0.1113285,151.0116,3.59,0.2010083,-0.000902261,21.83,21.77889,0.8571561,"[0.6411, -0.2067, 0.0, 0.0]","[-0.1448, -0.0185, 0.0, 0.0]","[2.4438, -1.0482, 0.0, 0.0]","[0.0, 16.399, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1405.81628,3716.80371,-21.6877785,21.7890701,0.625999987,1496.23,998.224,0.0,31522.7,0.0,0.0,0.0,1,-26.289117031227477
1277,2184325,0,2,0.356,215.7744,0.3620329,-30.43997,0.1071792,-58.54472,2.97,-0.5755001,0.579208,22.83,23.19956,2.470854,"[-1.4735, 0.2075, 0.0, 0.0]","[1.5535, -0.2574, 0.0, 0.0]","[1.6075, -0.7115, 0.0, 0.0]","[0.0, 98.692, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1030.13586,1894.14771,-22.5543575,19.1887131,0.356000006,1593.56,1241.7,0.0,25115.9,0.0,0.0,0.0,1,-24.52574373214109
1278,102845111,0,4,1.834,266.6859,0.3263103,-108.6072,0.03758372,-156.4536,2.93,-0.01099329,-0.008536365,22.15,20.81319,0.9647542,"[-0.2569, 0.389, -0.3629, 0.1957]","[-0.4254, -0.1432, 0.2193, 0.4266]","[4.0803, -2.9516, -3.4255, 4.9508]","[0.0, 22.748, 19.453, 7.724]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1739.76965,13973.0586,-24.2185402,23.3419151,1.83399999,1599.87,345.285,0.0,24709.8,0.0,0.0,0.0,1,-26.64834614128237
1279,68614963,0,4,1.478,301.3006,0.4570562,37.13675,0.03372841,63.86147,3.65,-0.2194807,-0.003176091,23.59,22.6461,2.036291,"[-1.1502, 0.5845, -0.1183, 0.1288]","[-0.5982, -0.4097, 0.98, 0.9863]","[2.3854, -1.2345, -10.8516, 12.3082]","[0.0, 180.625, 111.568, 111.28]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1744.51819,10712.1875,-24.2716599,22.355732,1.47800004,1486.94,557.281,0.0,32151.4,0.0,0.0,0.0,1,-25.423999482916578
1280,14162934,0,2,0.728,153.8155,0.3841019,176.3986,0.102827,-23.81046,2.93,0.2832613,-0.04202712,23.35,23.10912,0.9609887,"[0.7795, -0.1628, 0.0, 0.0]","[-0.1634, 0.0252, 0.0, 0.0]","[1.6139, -1.2484, 0.0, 0.0]","[0.0, 33.036, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1496.68298,4469.0708,-21.9454784,22.0336094,0.727999985,1599.87,941.784,0.0,24709.8,0.0,0.0,0.0,1,-24.34234613628237
1281,6404884,0,2,0.532,203.7042,0.4474209,-102.9305,0.03132225,-152.9393,1.64,0.1051606,0.3625171,22.85,22.1715,1.496804,"[0.3534, -0.1065, 0.0, 0.0]","[1.0691, -0.3553, 0.0, 0.0]","[1.8681, -2.4456, 0.0, 0.0]","[0.0, 54.004, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1300.44543,3052.17676,-22.5353603,20.4196873,0.532000005,1747.31,992.661,0.0,12178.1,0.0,0.0,0.0,1,-23.109897684627946
1282,58959257,0,2,1.37,199.0673,0.1400293,24.72392,0.02936772,-25.84248,2.45,0.2119908,0.001810927,22.17,22.5193,0.6964049,"[-0.1322, 0.5642, 0.0, 0.0]","[0.0054, 0.0028, 0.0, 0.0]","[-0.7249, 2.2587, 0.0, 0.0]","[58.194, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1736.44653,9753.44531,-23.1034584,23.2123337,1.37,1672.07,479.202,0.0,19901.8,0.0,0.0,0.0,1,-25.694461787755802
1283,37222153,0,2,1.102,161.0646,0.2556663,-65.52472,0.03528685,-103.1125,2.45,0.08404008,0.09803152,22.11,22.23372,0.5753217,"[-0.1195, 0.1815, 0.0, 0.0]","[-0.0999, 0.3904, 0.0, 0.0]","[-0.8923, 3.0005, 0.0, 0.0]","[19.557, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1686.33582,7450.91309,-22.3467789,23.1162682,1.102,1672.07,644.622,0.0,19901.8,0.0,0.0,0.0,1,-25.486461787755804
1284,80148174,0,2,1.602,218.7762,0.09014154,59.25212,0.02280494,38.93555,3.87,0.01032841,0.2430285,22.97,22.83003,1.018908,"[0.0109, 0.1186, 0.0, 0.0]","[-0.2661, 0.7471, 0.0, 0.0]","[-1.1376, 2.8302, 0.0, 0.0]","[87.458, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1747.53845,11831.542,-23.5251007,23.4421062,1.602,1453.44,519.743,0.0,34471.1,0.0,0.0,0.0,1,-26.31927571154333
1285,40736981,0,2,1.148,209.4112,0.6147743,-179.7216,0.06608011,-170.3,2.6,0.3350844,-0.04888716,23.71,23.28339,1.180466,"[0.9732, -0.196, 0.0, 0.0]","[-0.0365, 0.1262, 0.0, 0.0]","[1.4813, -1.5547, 0.0, 0.0]","[0.0, 108.476, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1698.67346,7837.51611,-23.0698395,22.5490532,1.148,1650.38,636.843,0.0,21388.9,0.0,0.0,0.0,1,-24.088942250063294
1286,760828,0,2,0.244,184.9269,0.1125443,-37.3868,0.05251434,127.7541,2.8,-0.5313103,0.1299347,22.55,23.10137,1.728272,"[0.2996, -1.3243, 0.0, 0.0]","[-0.0487, 0.5428, 0.0, 0.0]","[-0.6018, 2.1952, 0.0, 0.0]","[30.415, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",792.128479,1225.84729,-22.0656796,18.6205025,0.244000003,1620.04,1360.72,0.0,23393.4,0.0,0.0,0.0,1,-24.539466737083927
1287,4736212,0,2,0.474,233.8837,0.102764,98.57142,0.08712427,43.74245,1.28,-0.006067279,-0.2095724,22.07,20.83845,1.729404,"[-0.3472, -0.1533, 0.0, 0.0]","[-1.0812, 0.6373, 0.0, 0.0]","[3.4903, -3.109, 0.0, 0.0]","[0.0, 35.368, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1223.0636,2657.32104,-22.8542595,19.7419605,0.474000007,1725.05,934.346,0.0,8967.5,0.0,0.0,0.0,1,-23.167356933740024
1288,6481537,0,2,0.534,249.4595,0.3143374,-166.9246,0.03723715,143.6465,3.15,0.5037118,0.29884,22.57,22.15615,2.52898,"[-0.4968, 1.754, 0.0, 0.0]","[-0.4889, 0.6642, 0.0, 0.0]","[-1.464, 2.3308, 0.0, 0.0]","[120.951, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1302.93481,3066.00854,-23.0683804,19.8984871,0.533999979,1565.2,1083.58,0.0,26956.7,0.0,0.0,0.0,1,-25.11733360609273
